job_id,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,required_skills,certifications,posting_date,current_job_openings,required_qualifications,industry_demand,hiring_trends,candidate_profiles,recruitment_timelines
2042,2022,MI,FT,Security Engineer,110000,USD,110000,US,50,US,L,"Azure, SOC",AWS Security,2027-08-04,33,Experience-Based,Low,Declining,Mixed,Moderate
2043,2021,MI,FT,Information Security Specialist,68900,USD,68900,US,100,US,L,None,None,2027-08-05,42,Experience-Based,Medium,Growing,Experienced,Fast
2044,2021,MI,FT,IT Security Manager,116000,USD,116000,US,0,US,S,"Python, Security+",CEH,2027-08-06,22,Master's Degree,High,Growing,Mixed,Fast
2045,2022,EN,FT,Cyber Threat Analyst,99000,USD,99000,CA,100,CA,L,"Azure, SOC",CISSP,2027-08-07,75,Master's Degree,High,Stable,Mixed,Slow
2046,2022,MI,FT,Cyber Security Analyst,80000,EUR,85602,IE,100,IE,L,Network Security,None,2027-08-08,69,Master's Degree,Medium,Declining,Entry-Level,Slow
2047,2021,MI,FT,Cyber Security Analyst,60000,CAD,47857,CA,50,CA,L,None,CISSP,2027-08-09,5,Bachelor's Degree,Low,Stable,Entry-Level,Moderate
2048,2022,EN,FT,Information Systems Security Engineer,44000,USD,44000,SG,0,SG,L,"Python, Security+",AWS Security,2027-08-10,92,Master's Degree,Low,Growing,Mixed,Slow
2049,2022,EN,FT,Cyber Security Analyst,52000,USD,52000,US,50,US,S,"Azure, SOC",CEH,2027-08-11,8,Bachelor's Degree,Medium,Growing,Entry-Level,Fast
2050,2021,MI,FT,IT Security Analyst,115500,USD,115500,US,100,US,L,"Python, Security+",CISSP,2027-08-12,8,Experience-Based,High,Declining,Mixed,Moderate
2051,2022,MI,FT,Information Security Specialist,100000,CAD,78263,CA,100,CA,L,Network Security,CEH,2027-08-13,86,Certification Only,Medium,Stable,Entry-Level,Slow
2052,2022,MI,FT,Information Security Specialist,100000,AUD,71092,CA,100,CA,L,"Python, Security+",CISSP,2027-08-14,31,Experience-Based,Low,Stable,Experienced,Moderate
2053,2021,SE,FT,Information Security Engineer,104000,USD,104000,US,100,US,L,"AWS, Kubernetes",AWS Security,2027-08-15,47,Experience-Based,Low,Declining,Experienced,Fast
2054,2020,MI,FT,Cyber Security Analyst,65000,EUR,74130,DE,100,DE,L,"Azure, SOC",AWS Security,2027-08-16,63,Experience-Based,Medium,Declining,Mixed,Slow
2055,2022,EN,FT,Network and Security Engineer,70000,USD,70000,IN,0,US,L,"Python, Security+",CEH,2027-08-17,36,Master's Degree,High,Stable,Mixed,Fast
2056,2021,SE,FT,Penetration Tester,264000,PLN,68342,PL,100,PL,L,Network Security,AWS Security,2027-08-18,37,Master's Degree,Medium,Growing,Experienced,Fast
2057,2022,MI,FT,Cyber Security Analyst,131500,USD,131500,US,0,US,L,Network Security,None,2027-08-19,32,Master's Degree,High,Growing,Experienced,Moderate
2058,2022,MI,FT,Cyber Security Analyst,99950,USD,99950,US,0,US,L,"Python, Security+",CISSP,2027-08-20,59,Certification Only,High,Declining,Entry-Level,Moderate
2059,2021,EN,FT,Cyber Security Analyst,76200,USD,76200,US,50,US,L,Network Security,AWS Security,2027-08-21,64,Master's Degree,Medium,Stable,Mixed,Moderate
2060,2021,MI,FT,Digital Forensics Analyst,100000,USD,100000,US,100,US,M,None,None,2027-08-22,74,Bachelor's Degree,Medium,Stable,Experienced,Slow
2061,2022,MI,FT,Information Security Officer,100000,USD,100000,US,50,US,L,None,CEH,2027-08-23,66,Experience-Based,High,Stable,Experienced,Slow
2062,2021,SE,FT,Security Engineer,145000,USD,145000,US,50,US,L,None,None,2027-08-24,84,Certification Only,High,Growing,Mixed,Moderate
2063,2021,MI,FT,Information Security Analyst,120000,USD,120000,US,100,US,L,"AWS, Kubernetes",CEH,2027-08-25,38,Certification Only,High,Growing,Entry-Level,Slow
2064,2021,MI,FT,Penetration Tester,100000,USD,100000,US,100,US,M,"Python, Security+",CEH,2027-08-26,91,Certification Only,High,Stable,Entry-Level,Slow
2065,2021,MI,FT,Software Security Engineer,320000,USD,320000,US,50,US,L,"AWS, Kubernetes",CISSP,2027-08-27,92,Certification Only,Low,Stable,Entry-Level,Moderate
2066,2021,EN,FT,Security Analyst,75000,USD,75000,US,100,US,S,Network Security,CISSP,2027-08-28,60,Certification Only,Medium,Declining,Entry-Level,Fast
2067,2021,SE,FT,Cyber Security Engineer,150000,USD,150000,US,100,US,L,"AWS, Kubernetes",None,2027-08-29,17,Bachelor's Degree,High,Declining,Experienced,Slow
2068,2021,MI,FT,Security Engineer,69000,EUR,81562,DE,50,DE,L,Network Security,CISSP,2027-08-30,60,Experience-Based,Medium,Stable,Mixed,Slow
2069,2021,SE,FT,Privacy Manager,120000,USD,120000,US,100,US,L,Network Security,CISSP,2027-08-31,22,Certification Only,High,Stable,Mixed,Fast
2070,2020,MI,FT,Cyber Threat Analyst,115000,USD,115000,US,100,US,L,"Azure, SOC",CISSP,2027-09-01,58,Experience-Based,Medium,Growing,Experienced,Fast
2071,2021,MI,FT,Security Analyst,91700,USD,91700,US,0,US,L,None,None,2027-09-02,81,Master's Degree,Medium,Stable,Experienced,Fast
2072,2021,MI,FT,Security Analyst,82600,USD,82600,US,0,US,L,Network Security,AWS Security,2027-09-03,47,Certification Only,High,Declining,Experienced,Moderate
2073,2021,SE,FT,IT Security Manager,146000,USD,146000,US,100,US,L,"Azure, SOC",CISSP,2027-09-04,43,Certification Only,High,Growing,Mixed,Fast
2074,2021,MI,FT,Cyber Security Analyst,135000,USD,135000,US,50,US,L,None,CISSP,2027-09-05,65,Experience-Based,Medium,Declining,Mixed,Moderate
2075,2021,SE,FT,Information Security Manager,185000,USD,185000,US,50,US,L,Network Security,None,2027-09-06,46,Certification Only,Medium,Declining,Mixed,Fast
2076,2021,EX,FT,Head of Security,220000,USD,220000,US,50,US,L,Network Security,AWS Security,2027-09-07,85,Certification Only,Medium,Growing,Entry-Level,Fast
2077,2021,EN,FT,SOC Analyst,68500,USD,68500,US,50,US,M,"AWS, Kubernetes",CISSP,2027-09-08,83,Certification Only,Low,Declining,Experienced,Moderate
2078,2020,SE,FT,Information Security Manager,150000,CAD,111883,CA,100,US,L,"AWS, Kubernetes",CEH,2027-09-09,22,Bachelor's Degree,High,Stable,Experienced,Moderate
2079,2021,MI,FT,Penetration Tester,115000,USD,115000,US,100,US,M,None,None,2027-09-10,27,Bachelor's Degree,Low,Declining,Experienced,Fast
2080,2021,MI,FT,Cyber Security Engineer,97350,USD,97350,US,100,US,L,Network Security,CISSP,2027-09-11,58,Certification Only,Low,Growing,Mixed,Fast
2081,2020,SE,FT,Information Security Analyst,94000,USD,94000,US,50,US,L,"Python, Security+",CISSP,2027-09-12,34,Bachelor's Degree,High,Growing,Experienced,Fast
2082,2021,EN,FT,Cyber Security Engineer,93000,USD,93000,US,100,US,L,"AWS, Kubernetes",CEH,2027-09-13,62,Master's Degree,High,Growing,Experienced,Slow
2083,2021,SE,FT,Information Security Analyst,130000,USD,130000,US,100,US,L,None,CEH,2027-09-14,72,Certification Only,Low,Declining,Entry-Level,Fast
2084,2020,SE,FT,Cloud Security Engineer,65000,EUR,74130,ES,50,US,L,Network Security,None,2027-09-15,71,Master's Degree,High,Stable,Mixed,Moderate
2085,2021,MI,FT,Cyber Security Architect,105000,CHF,114839,CH,0,CH,L,Network Security,None,2027-09-16,75,Experience-Based,Medium,Growing,Experienced,Slow
2086,2021,MI,FT,Cloud Security Engineer,100000,USD,100000,KG,50,RU,L,"Python, Security+",CEH,2027-09-17,22,Master's Degree,Medium,Stable,Mixed,Moderate
2087,2021,EN,FT,Cyber Security Analyst,79000,USD,79000,US,100,US,L,None,None,2027-09-18,11,Experience-Based,Low,Growing,Mixed,Slow
2088,2021,SE,FT,Cyber Security Training Specialist,130000,USD,130000,US,100,US,M,Network Security,CEH,2027-09-19,44,Certification Only,Low,Stable,Mixed,Slow
2089,2020,SE,FT,Cyber Security Specialist,129998,USD,129998,US,100,US,M,"AWS, Kubernetes",CISSP,2027-09-20,74,Experience-Based,High,Stable,Entry-Level,Moderate
2090,2021,EN,FT,Cyber Security Analyst,75000,USD,75000,US,100,US,M,"Python, Security+",CEH,2027-09-21,90,Experience-Based,High,Stable,Mixed,Slow
2091,2021,SE,FT,Threat Intelligence Analyst,155000,USD,155000,US,100,US,S,None,CEH,2027-09-22,69,Master's Degree,Low,Growing,Mixed,Moderate
2092,2021,MI,FT,Information Security Officer,40200,EUR,47518,DE,50,DE,S,"Python, Security+",AWS Security,2027-09-23,72,Master's Degree,Low,Declining,Mixed,Fast
2093,2021,MI,FT,Cyber Threat Intelligence Analyst,75000,USD,75000,US,100,US,L,"AWS, Kubernetes",CEH,2027-09-24,53,Master's Degree,Medium,Declining,Experienced,Slow
2094,2021,SE,FT,Product Security Engineer,85000,EUR,100474,ES,100,ES,L,None,CEH,2027-09-25,56,Certification Only,Medium,Declining,Entry-Level,Moderate
2095,2021,SE,FT,Information Security Manager,200000,USD,200000,US,0,US,M,"Python, Security+",AWS Security,2027-09-26,33,Certification Only,High,Stable,Experienced,Slow
2096,2021,MI,FT,Information Security Analyst,93600,USD,93600,US,100,US,L,"Azure, SOC",None,2027-09-27,25,Master's Degree,Medium,Growing,Entry-Level,Moderate
2097,2021,MI,FT,Chief Information Security Officer,96500,USD,96500,US,0,US,L,"AWS, Kubernetes",AWS Security,2027-09-28,94,Certification Only,High,Stable,Entry-Level,Fast
2098,2021,EN,FT,Cyber Security Analyst,100000,USD,100000,KE,100,KE,M,"AWS, Kubernetes",CISSP,2027-09-29,82,Certification Only,High,Growing,Mixed,Fast
2099,2021,SE,FT,Cyber Security Architect,205000,USD,205000,US,100,US,L,"AWS, Kubernetes",AWS Security,2027-09-30,13,Experience-Based,High,Stable,Mixed,Slow
2100,2020,EN,FT,Security Engineer,122000,USD,122000,US,0,US,L,"Azure, SOC",CISSP,2027-10-01,51,Experience-Based,Medium,Growing,Experienced,Slow
2101,2020,EN,FT,Cyber Security Analyst,96000,USD,96000,US,50,US,L,"Azure, SOC",None,2027-10-02,80,Master's Degree,Low,Growing,Entry-Level,Moderate
2102,2021,EN,FT,SOC Analyst,72000,USD,72000,US,100,US,L,Network Security,AWS Security,2027-10-03,46,Certification Only,Low,Growing,Mixed,Moderate
2103,2021,EN,FT,Cyber Security Analyst,50000,USD,50000,US,100,US,L,"Python, Security+",AWS Security,2027-10-04,55,Experience-Based,Medium,Stable,Mixed,Slow
2104,2021,EN,FT,IT Security Analyst,50000,USD,50000,US,0,US,L,Network Security,None,2027-10-05,60,Bachelor's Degree,Low,Declining,Mixed,Moderate
2105,2021,MI,FT,Cyber Security Engineer,45000,GBP,61896,GB,100,GB,L,"Python, Security+",CISSP,2027-10-06,55,Certification Only,High,Stable,Mixed,Moderate
2106,2021,EN,FT,Cyber Security Engineer,150000,EUR,177308,BG,100,GB,L,"Azure, SOC",AWS Security,2027-10-07,74,Bachelor's Degree,Low,Stable,Experienced,Moderate
2107,2021,MI,FT,Cloud Security Engineer,1000000,INR,13523,IN,50,IN,L,"Azure, SOC",CISSP,2027-10-08,24,Master's Degree,Medium,Growing,Experienced,Slow
2108,2021,EN,FT,Penetration Tester,35000,GBP,48141,GB,100,GB,M,Network Security,AWS Security,2027-10-09,92,Certification Only,Low,Growing,Mixed,Fast
2109,2021,MI,FT,IT Security Engineer,23000,EUR,27187,GR,0,GR,M,None,CEH,2027-10-10,31,Master's Degree,High,Declining,Mixed,Fast
2110,2021,SE,FT,Information Security Architect,140000,USD,140000,US,100,US,L,Network Security,AWS Security,2027-10-11,42,Master's Degree,High,Declining,Mixed,Moderate
2111,2021,MI,FT,Cyber Security Analyst,85000,USD,85000,US,100,US,S,"Python, Security+",None,2027-10-12,76,Master's Degree,Medium,Growing,Mixed,Slow
2112,2021,SE,FT,Information Security Specialist,92000,USD,92000,US,100,US,L,Network Security,None,2027-10-13,69,Master's Degree,Medium,Declining,Mixed,Moderate
2113,2020,MI,FT,DevSecOps Engineer,103000,USD,103000,US,50,US,L,"AWS, Kubernetes",CISSP,2027-10-14,58,Master's Degree,Medium,Declining,Entry-Level,Fast
2114,2021,EN,FT,Penetration Tester,70000,USD,70000,IR,0,CA,L,"Python, Security+",AWS Security,2027-10-15,28,Certification Only,High,Growing,Entry-Level,Moderate
2115,2021,EN,FT,DevSecOps Engineer,27000,EUR,31915,EE,0,EE,L,"Python, Security+",CISSP,2027-10-16,51,Bachelor's Degree,Low,Stable,Entry-Level,Fast
2116,2021,EN,FT,Cyber Security Analyst,65000,USD,65000,US,100,US,L,None,CISSP,2027-10-17,75,Certification Only,Low,Declining,Entry-Level,Slow
2117,2020,SE,FT,Incident Response Manager,180000,USD,180000,US,50,US,L,"Azure, SOC",CEH,2027-10-18,87,Certification Only,Medium,Growing,Mixed,Moderate
2118,2021,SE,FT,Information Security Manager,50500,EUR,59693,PT,50,PT,L,"Python, Security+",CEH,2027-10-19,90,Certification Only,Low,Declining,Entry-Level,Slow
2119,2020,MI,FT,Cyber Security Analyst,83500,CHF,88981,CH,100,CH,L,"Azure, SOC",None,2027-10-20,67,Experience-Based,Low,Declining,Entry-Level,Moderate
2120,2021,SE,FT,Cyber Security Engineer,216000,USD,216000,US,100,US,L,Network Security,CISSP,2027-10-21,61,Experience-Based,Medium,Growing,Experienced,Moderate
2121,2020,MI,FT,IT Security Analyst,90000,USD,90000,US,100,US,M,"AWS, Kubernetes",None,2027-10-22,59,Certification Only,Medium,Declining,Entry-Level,Moderate
2122,2021,SE,FT,Cyber Security Analyst,95000,USD,95000,US,100,CA,L,None,AWS Security,2027-10-23,64,Bachelor's Degree,High,Declining,Entry-Level,Moderate
2123,2021,EN,FT,Penetration Tester,70000,USD,70000,US,50,US,S,"Azure, SOC",CISSP,2027-10-24,66,Certification Only,High,Declining,Mixed,Moderate
2124,2021,SE,FT,Lead Security Engineer,150000,USD,150000,US,100,US,M,"Python, Security+",CISSP,2027-10-25,34,Master's Degree,High,Stable,Entry-Level,Slow
2125,2021,SE,FT,Security Engineer,130000,USD,130000,US,100,US,M,"Azure, SOC",AWS Security,2027-10-26,97,Experience-Based,High,Stable,Entry-Level,Slow
2126,2021,SE,FT,Cyber Security Engineer,175000,USD,175000,US,100,US,L,"Python, Security+",AWS Security,2027-10-27,26,Experience-Based,Low,Declining,Mixed,Fast
2127,2021,MI,FT,Cyber Security Engineer,220000,USD,220000,US,50,US,M,"Azure, SOC",None,2027-10-28,79,Certification Only,Low,Growing,Entry-Level,Moderate
2128,2021,EN,FT,Information Security Officer,106000,USD,106000,US,0,US,L,"Python, Security+",None,2027-10-29,88,Certification Only,High,Declining,Mixed,Fast
2129,2021,SE,FT,Incident Response Analyst,120000,USD,120000,US,100,US,L,Network Security,AWS Security,2027-10-30,33,Bachelor's Degree,High,Declining,Entry-Level,Slow
2130,2021,EN,FT,Cyber Security Analyst,75000,USD,75000,US,100,US,L,"Python, Security+",None,2027-10-31,45,Bachelor's Degree,Medium,Stable,Experienced,Fast
2131,2021,EN,FT,Cyber Security Analyst,26100,GBP,35899,GB,50,GB,L,"Python, Security+",AWS Security,2027-11-01,46,Master's Degree,Low,Stable,Experienced,Slow
2132,2021,MI,FT,Cyber Security Analyst,96000,USD,96000,US,50,US,L,"AWS, Kubernetes",CISSP,2027-11-02,69,Certification Only,Low,Stable,Entry-Level,Moderate
2133,2021,EN,FT,Information Security Analyst,75000,USD,75000,US,50,US,L,"Python, Security+",CISSP,2027-11-03,35,Certification Only,High,Declining,Experienced,Fast
2134,2021,EN,FT,Cyber Security Analyst,75000,EUR,88654,NL,100,NL,L,"AWS, Kubernetes",CEH,2027-11-04,34,Certification Only,Low,Declining,Mixed,Fast
2135,2021,SE,FT,Information Security Manager,3200000,INR,43275,IN,0,IN,L,None,CISSP,2027-11-05,22,Experience-Based,Medium,Growing,Entry-Level,Fast
2136,2021,MI,FT,Cyber Security Analyst,3200000,INR,43275,IN,0,IN,L,"AWS, Kubernetes",AWS Security,2027-11-06,21,Master's Degree,Medium,Declining,Mixed,Fast
2137,2021,EN,FT,Information Security Analyst,65000,USD,65000,US,100,US,L,Network Security,None,2027-11-07,42,Bachelor's Degree,Low,Declining,Experienced,Moderate
2138,2020,EN,FT,Cyber Security Engineer,80000,USD,80000,US,50,US,L,"AWS, Kubernetes",CEH,2027-11-08,18,Experience-Based,High,Stable,Mixed,Slow
2139,2020,MI,FT,SOC Analyst,91520,USD,91520,US,0,US,L,None,None,2027-11-09,91,Experience-Based,Low,Stable,Experienced,Slow
2140,2021,EX,FT,Head of Security,340000,AUD,255170,AU,50,AU,L,Network Security,AWS Security,2027-11-10,93,Experience-Based,Medium,Stable,Experienced,Moderate
2141,2021,SE,FT,Security Engineering Manager,135600,USD,135600,US,0,US,L,"Azure, SOC",CISSP,2027-11-11,83,Experience-Based,High,Stable,Experienced,Slow
2142,2020,EN,FT,Cyber Security Analyst,400000,DKK,61195,DK,0,DK,M,"Azure, SOC",CEH,2027-11-12,60,Master's Degree,Low,Stable,Mixed,Fast
2143,2021,MI,FT,Information Security Analyst,53000,USD,53000,US,0,US,L,"AWS, Kubernetes",AWS Security,2027-11-13,26,Certification Only,High,Growing,Experienced,Moderate
2144,2021,MI,FT,Cyber Security Engineer,72000,USD,72000,US,50,US,M,"AWS, Kubernetes",CEH,2027-11-14,71,Bachelor's Degree,High,Growing,Entry-Level,Slow
2145,2021,MI,FT,IT Security Engineer,169000,USD,169000,US,50,US,L,None,CEH,2027-11-15,60,Bachelor's Degree,Medium,Growing,Experienced,Moderate
2146,2021,MI,FT,Information Security Manager,162000,AUD,121581,AU,100,AU,L,None,CISSP,2027-11-16,23,Experience-Based,High,Stable,Entry-Level,Moderate
2147,2020,MI,FT,Cyber Security Architect,99000,USD,99000,US,0,US,L,"Python, Security+",AWS Security,2027-11-17,61,Experience-Based,Low,Stable,Entry-Level,Slow
2148,2021,MI,FT,Penetration Tester,100000,USD,100000,US,100,US,L,None,None,2027-11-18,48,Master's Degree,High,Stable,Entry-Level,Slow
2149,2021,MI,FT,Information Security Manager,130000,USD,130000,US,0,US,M,"Python, Security+",CEH,2027-11-19,39,Experience-Based,High,Growing,Entry-Level,Moderate
2150,2021,MI,FT,Security Analyst,97000,USD,97000,US,100,US,L,Network Security,CEH,2027-11-20,5,Bachelor's Degree,Low,Stable,Mixed,Moderate
2151,2020,MI,FT,Cyber Security Analyst,60000,EUR,68428,IE,50,IE,L,"AWS, Kubernetes",None,2027-11-21,56,Bachelor's Degree,Medium,Growing,Entry-Level,Slow
2152,2021,MI,FT,Cyber Security Analyst,55000,EUR,65013,PT,100,DE,S,Network Security,AWS Security,2027-11-22,89,Certification Only,Medium,Stable,Experienced,Moderate
2153,2021,MI,FT,IT Security Engineer,90000,USD,90000,US,50,US,L,None,CEH,2027-11-23,97,Certification Only,Low,Declining,Entry-Level,Slow
2154,2021,EN,FT,Information Security Engineer,85000,USD,85000,US,100,US,L,Network Security,CEH,2027-11-24,74,Bachelor's Degree,Low,Growing,Experienced,Moderate
2155,2021,MI,FT,IT Security Engineer,90000,USD,90000,US,50,US,L,Network Security,CEH,2027-11-25,41,Bachelor's Degree,Medium,Declining,Mixed,Moderate
2156,2020,EN,FT,Vulnerability Researcher,85000,USD,85000,US,0,US,L,Network Security,AWS Security,2027-11-26,69,Master's Degree,High,Growing,Entry-Level,Moderate
2157,2020,MI,FT,Penetration Tester,432000,DKK,66091,DK,50,DK,L,None,AWS Security,2027-11-27,55,Master's Degree,Low,Stable,Experienced,Slow
2158,2021,SE,FT,Cyber Security Specialist,95000,CAD,75774,CA,100,CA,S,Network Security,None,2027-11-28,5,Bachelor's Degree,High,Stable,Mixed,Fast
2159,2020,MI,FT,Incident Response Manager,123000,USD,123000,US,0,US,L,"Python, Security+",AWS Security,2027-11-29,95,Experience-Based,Low,Declining,Mixed,Slow
2160,2021,SE,FT,Cyber Security Analyst,80000,USD,80000,IN,50,RS,L,None,AWS Security,2027-11-30,25,Certification Only,Medium,Stable,Experienced,Moderate
2161,2021,SE,FT,Cloud Security Engineer,170000,USD,170000,US,100,US,L,Network Security,CISSP,2027-12-01,57,Bachelor's Degree,High,Growing,Entry-Level,Fast
2162,2021,EN,FT,Cyber Threat Intelligence Analyst,77000,USD,77000,US,100,US,L,None,None,2027-12-02,20,Experience-Based,High,Stable,Mixed,Fast
2163,2021,MI,FT,Penetration Tester,80000,CAD,63810,CA,100,CA,L,"Azure, SOC",CEH,2027-12-03,65,Bachelor's Degree,Low,Stable,Experienced,Moderate
2164,2021,EX,FT,Chief Information Security Officer,375000,USD,375000,US,100,US,L,"Python, Security+",AWS Security,2027-12-04,58,Certification Only,High,Growing,Entry-Level,Slow
2165,2021,EN,FT,Cyber Security Analyst,50400,EUR,59575,DE,50,DE,M,Network Security,CEH,2027-12-05,44,Certification Only,Low,Declining,Mixed,Fast
2166,2020,MI,FT,Security Engineer,135000,USD,135000,US,100,US,M,"Azure, SOC",CEH,2027-12-06,30,Master's Degree,Medium,Declining,Experienced,Fast
2167,2020,SE,FT,Security Engineer,148000,USD,148000,US,50,US,M,"Azure, SOC",CISSP,2027-12-07,84,Master's Degree,High,Stable,Mixed,Slow
2168,2020,SE,FT,Staff Application Security Engineer,180000,USD,180000,US,100,US,L,None,AWS Security,2027-12-08,96,Master's Degree,Low,Growing,Mixed,Slow
2169,2021,MI,FT,Cyber Security Analyst,90000,USD,90000,US,100,US,L,"Azure, SOC",None,2027-12-09,69,Master's Degree,High,Declining,Experienced,Fast
2170,2021,EN,FT,Cyber Security Analyst,63700,USD,63700,US,100,US,L,"Python, Security+",AWS Security,2027-12-10,78,Certification Only,Low,Declining,Mixed,Slow
2171,2021,SE,FT,Incident Response Analyst,65000,GBP,89405,GB,100,GB,L,"Python, Security+",CEH,2027-12-11,68,Experience-Based,Low,Stable,Experienced,Fast
2172,2020,EX,FT,Information Security Manager,117810,USD,117810,US,0,US,S,"AWS, Kubernetes",None,2027-12-12,47,Experience-Based,Low,Growing,Entry-Level,Moderate
2173,2020,MI,FT,Information Systems Security Engineer,200000,USD,200000,US,100,US,L,"Python, Security+",AWS Security,2027-12-13,21,Experience-Based,Medium,Declining,Experienced,Slow
